session_id,segment_id,driver_a,driver_b,entry_speed_delta_kph,terminal_speed_delta_kph,acceleration_delta,drs_active_delta_pct,clipping_proxy_delta,confidence,favorable_driver
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,PER,SAI,-10.333,-15.5,0.0,0.0,0.2667,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,PER,STR,-9.0,-4.0,0.0,0.0,0.2667,0.55,STR
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,PER,VER,-15.833,-13.0,0.0,0.0,0.4,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_01,PIA,RUS,-135.5,-0.5,0.8375,0.0,0.1334,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_01,PIA,SAI,-137.0,-6.5,0.8,0.0,0.0,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_01,PIA,STR,-119.0,8.833,0.7778,0.0,0.8667,0.55,PIA
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_01,PIA,VER,-139.0,-13.0,0.7625,0.0,0.4,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_02,PIA,RUS,-4.0,-12.0,0.0,0.0,0.0,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_02,PIA,SAI,-9.0,-19.5,-0.0042,0.0,0.3333,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_02,PIA,STR,3.5,7.0,0.0,0.0,0.3333,0.55,PIA
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_02,PIA,VER,-18.5,-24.0,0.0,0.0,0.2666,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_12,PIA,RUS,0.333,-5.333,0.0,0.0,0.1333,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_12,PIA,SAI,-0.333,-7.0,-0.0056,0.0,0.2667,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_12,PIA,STR,16.333,11.0,0.0,0.0,0.2,0.55,PIA
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_12,PIA,VER,-1.0,-3.0,0.0,0.0,0.2667,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_15,PIA,RUS,13.0,-12.0,-0.2083,0.0,0.8667,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_15,PIA,SAI,10.5,3.0,-0.0625,0.0,-0.1333,0.55,PIA
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_15,PIA,STR,19.5,3.0,-0.1375,0.0,0.8,0.55,PIA
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_15,PIA,VER,13.0,-3.5,-0.1375,0.0,0.5334,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_16,PIA,RUS,-19.5,-37.0,-0.0833,0.0,0.1333,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_16,PIA,SAI,3.0,-4.5,0.0,0.0,-0.2667,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_16,PIA,STR,-0.5,-6.5,0.0,0.0,-0.1334,0.55,STR
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_16,PIA,VER,-5.5,-16.0,-0.025,0.0,0.0,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,PIA,RUS,-40.0,-24.0,0.0,0.0,0.4667,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,PIA,SAI,-8.0,-12.0,0.0,0.0,0.2667,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,PIA,STR,-6.667,-0.5,0.0,0.0,0.2667,0.55,STR
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,PIA,VER,-13.5,-9.5,0.0,0.0,0.4,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_01,RUS,SAI,-1.5,-6.0,-0.0375,0.0,-0.1334,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_01,RUS,STR,16.5,9.333,-0.0597,0.0,0.7333,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_01,RUS,VER,-3.5,-12.5,-0.075,0.0,0.2666,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_02,RUS,SAI,-5.0,-7.5,-0.0042,0.0,0.3333,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_02,RUS,STR,7.5,19.0,0.0,0.0,0.3333,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_02,RUS,VER,-14.5,-12.0,0.0,0.0,0.2666,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_12,RUS,SAI,-0.666,-1.667,-0.0056,0.0,0.1334,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_12,RUS,STR,16.0,16.333,0.0,0.0,0.0667,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_12,RUS,VER,-1.333,2.333,0.0,0.0,0.1334,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_15,RUS,SAI,-2.5,15.0,0.1458,0.0,-1.0,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_15,RUS,STR,6.5,15.0,0.0708,0.0,-0.0667,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_15,RUS,VER,0.0,8.5,0.0708,0.0,-0.3333,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_16,RUS,SAI,22.5,32.5,0.0833,0.0,-0.4,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_16,RUS,STR,19.0,30.5,0.0833,0.0,-0.2667,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_16,RUS,VER,14.0,21.0,0.0583,0.0,-0.1333,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,RUS,SAI,32.0,12.0,0.0,0.0,-0.2,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,RUS,STR,33.333,23.5,0.0,0.0,-0.2,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,RUS,VER,26.5,14.5,0.0,0.0,-0.0667,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_20,RUS,SAI,-7.0,0.0,0.0583,0.0,0.0,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_20,RUS,STR,12.0,71.0,0.1083,0.0,0.0,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_20,RUS,VER,-1.0,0.0,0.0083,0.0,0.0,0.55,RUS
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_01,SAI,STR,18.0,15.333,-0.0222,0.0,0.8667,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_01,SAI,VER,-2.0,-6.5,-0.0375,0.0,0.4,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_02,SAI,STR,12.5,26.5,0.0042,0.0,0.0,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_02,SAI,VER,-9.5,-4.5,0.0042,0.0,-0.0667,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_12,SAI,STR,16.666,18.0,0.0056,0.0,-0.0667,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_12,SAI,VER,-0.667,4.0,0.0056,0.0,0.0,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_15,SAI,STR,9.0,0.0,-0.075,0.0,0.9333,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_15,SAI,VER,2.5,-6.5,-0.075,0.0,0.6667,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_16,SAI,STR,-3.5,-2.0,0.0,0.0,0.1333,0.55,STR
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_16,SAI,VER,-8.5,-11.5,-0.025,0.0,0.2667,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,SAI,STR,1.333,11.5,0.0,0.0,0.0,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,SAI,VER,-5.5,2.5,0.0,0.0,0.1333,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_20,SAI,STR,19.0,71.0,0.05,0.0,0.0,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_20,SAI,VER,6.0,0.0,-0.05,0.0,0.0,0.55,SAI
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_01,STR,VER,-20.0,-21.833,-0.0153,0.0,-0.4667,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_02,STR,VER,-22.0,-31.0,0.0,0.0,-0.0667,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_12,STR,VER,-17.333,-14.0,0.0,0.0,0.0667,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_15,STR,VER,-6.5,-6.5,0.0,0.0,-0.2666,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_16,STR,VER,-5.0,-9.5,-0.025,0.0,0.1334,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_17,STR,VER,-6.833,-9.0,0.0,0.0,0.1333,0.55,VER
2026_03_R_Japanese Grand Prix,japanese-grand-prix_straight_20,STR,VER,-13.0,-71.0,-0.1,0.0,0.0,0.55,VER
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,ALO,13.0,22.5,0.0791,0.0,0.8667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,ANT,0.0,8.5,0.0708,0.0,0.4,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,BEA,1.0,6.5,0.0458,0.0,0.8667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,BOR,12.833,30.833,0.15,0.0,0.8667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,BOT,10.0,11.5,0.0125,0.0,0.8667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,COL,-11.5,-7.0,0.0375,0.0,0.8667,0.55,COL
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,GAS,-7.5,-11.5,-0.0334,0.0,0.2667,0.55,GAS
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,HAD,0.5,9.0,0.0708,0.0,0.1334,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,HAM,8.0,4.5,-0.0292,0.0,0.6667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,HUL,1.0,3.0,0.0166,0.0,0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,LAW,9.0,9.0,0.0,0.0,0.1334,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,LEC,8.5,1.0,-0.0625,0.0,0.1334,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,LIN,13.0,16.5,0.0291,0.0,0.1334,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,NOR,0.0,0.5,0.0041,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,OCO,11.0,7.5,-0.0292,0.0,0.1334,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,PER,2.5,2.5,0.0,0.0,0.8667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,PIA,9.5,8.0,-0.0125,0.0,0.8667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,RUS,0.0,2.0,0.0166,0.0,0.0,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,SAI,0.0,18.0,0.15,0.0,0.8667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,STR,20.5,19.5,-0.0084,0.0,0.0,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_01,ALB,VER,1.5,0.5,-0.0084,0.0,0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,ALO,-0.5,4.0,0.0375,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,ANT,-3.0,-0.5,0.0208,0.0,0.0667,0.55,ANT
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,BEA,3.5,3.5,0.0,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,BOR,3.5,8.5,0.0416,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,BOT,0.0,5.5,0.0458,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,COL,-3.5,0.5,0.0333,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,GAS,-1.0,-1.0,0.0,0.0,0.0667,0.55,GAS
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,HAD,-1.0,-2.5,-0.0125,0.0,0.0667,0.55,HAD
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,HAM,5.0,3.5,-0.0125,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,HUL,-1.0,0.0,0.0083,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,LAW,0.5,0.0,-0.0042,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,LEC,3.5,2.0,-0.0125,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,LIN,-3.0,0.5,0.0291,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,NOR,-1.0,-0.5,0.0041,0.0,0.0667,0.55,NOR
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,OCO,1.0,2.5,0.0125,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,PER,2.5,0.5,-0.0167,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,PIA,-2.5,1.5,0.0333,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,RUS,-2.5,-0.5,0.0166,0.0,0.0667,0.55,RUS
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,SAI,1.0,-0.5,-0.0125,0.0,0.0667,0.55,SAI
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,STR,6.0,10.5,0.0375,0.0,0.0667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_08,ALB,VER,2.0,-0.5,-0.0209,0.0,0.0667,0.55,VER
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,ALO,4.5,5.5,0.0084,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,ANT,-4.5,-1.0,0.0292,0.0,-0.4,0.55,ANT
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,BEA,1.5,1.0,-0.0041,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,BOR,9.5,29.0,0.1417,0.0,-0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,BOT,5.0,2.5,-0.0208,0.0,0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,COL,-2.5,-1.5,0.0084,0.0,-0.2667,0.55,COL
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,GAS,-2.0,-2.0,0.0,0.0,-0.1333,0.55,GAS
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,HAD,-5.0,-1.0,0.0334,0.0,-0.2667,0.55,HAD
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,HAM,0.0,5.0,0.0417,0.0,-0.4,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,HUL,-1.0,0.0,0.0084,0.0,-0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,LAW,0.5,-0.5,-0.0083,0.0,0.0,0.55,LAW
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,LEC,1.0,1.0,0.0,0.0,0.6,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,LIN,-2.0,0.0,0.0167,0.0,-0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,NOR,-0.5,1.0,0.0125,0.0,0.0,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,OCO,2.0,1.0,-0.0083,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,PER,0.5,0.5,0.0,0.0,0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,PIA,0.5,1.5,0.0084,0.0,0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,RUS,-2.0,-2.0,0.0,0.0,0.0,0.55,RUS
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,SAI,-0.5,-1.5,-0.0083,0.0,0.0,0.55,SAI
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,STR,5.0,5.5,0.0042,0.0,0.6,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_09,ALB,VER,-8.0,-2.0,0.05,0.0,0.0,0.55,VER
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,ALO,8.0,14.0,0.0,0.0,0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,ANT,0.5,7.0,0.0,0.0,0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,BEA,0.5,2.5,0.0,0.0,-0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,BOR,35.5,36.0,0.0,0.0,-0.5334,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,BOT,2.5,7.5,0.0,0.0,0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,COL,-1.5,3.0,0.0,0.0,0.0,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,GAS,-1.5,-5.0,0.0,0.0,-0.2667,0.55,GAS
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,HAD,-2.0,-5.5,0.0,0.0,-0.2667,0.55,HAD
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,HAM,6.0,13.0,0.0,0.0,0.3333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,HUL,2.0,6.5,0.0,0.0,0.2666,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,LAW,0.0,2.0,0.0,0.0,0.2666,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,LEC,1.5,4.5,0.0,0.0,-0.1334,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,LIN,0.0,-0.5,0.0,0.0,0.3333,0.55,LIN
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,NOR,0.5,0.0,0.0,0.0,-0.1334,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,OCO,1.0,4.0,0.0,0.0,0.2666,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,PER,2.0,5.0,0.0,0.0,0.2666,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,PIA,2.5,8.5,0.0,0.0,0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,RUS,-1.0,-5.5,0.0,0.0,-0.5334,0.55,RUS
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,SAI,-0.5,0.0,0.0,0.0,-0.1334,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,STR,6.5,12.5,0.0,0.0,0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_10,ALB,VER,-1.5,-4.5,0.0,0.0,-0.2667,0.55,VER
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,ALO,13.5,13.0,0.0,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,ANT,6.0,19.0,0.0,0.0,0.6,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,BEA,3.0,2.0,0.0,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,BOR,35.0,33.0,0.0,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,BOT,7.5,9.5,0.0,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,COL,4.5,2.5,0.0,0.0,0.0,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,GAS,-3.0,-1.5,0.0,0.0,0.0,0.55,GAS
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,HAD,-5.0,-1.0,0.0,0.0,0.1333,0.55,HAD
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,HAM,12.0,15.0,0.0,0.0,0.6,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,HUL,6.5,4.0,0.0,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,LAW,2.5,3.5,0.0,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,LEC,5.0,11.5,0.0,0.0,0.6,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,LIN,1.0,1.5,0.0,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,NOR,1.5,4.5,0.0,0.0,0.0,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,OCO,5.5,4.5,0.0,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,PER,4.0,2.5,0.0,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,PIA,10.5,8.0,0.0,0.0,-0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,RUS,-3.0,9.5,0.0,0.0,0.6,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,SAI,1.5,0.0,0.0,0.0,-0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,STR,11.5,14.0,0.0,0.0,0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_11,ALB,VER,-3.5,2.0,0.0,0.0,0.6,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,ALO,10.0,14.0,0.0333,0.0,-0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,ANT,1.5,-3.0,-0.0375,0.0,-0.1333,0.55,ANT
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,BEA,-1.0,-3.5,-0.0209,0.0,0.0,0.55,BEA
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,BOR,14.0,25.0,0.0916,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,BOT,6.5,12.0,0.0458,0.0,-0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,COL,-3.0,-3.5,-0.0042,0.0,0.0,0.55,COL
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,GAS,0.0,1.0,0.0083,0.0,-0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,HAD,6.0,1.5,-0.0375,0.0,-0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,HAM,5.0,1.5,-0.0292,0.0,0.4,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,HUL,7.0,-0.5,-0.0625,0.0,0.6,0.55,HUL
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,LAW,6.0,1.5,-0.0375,0.0,0.0,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,LEC,6.0,0.0,-0.05,0.0,0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,LIN,4.0,-2.5,-0.0542,0.0,0.0,0.55,LIN
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,NOR,6.0,3.0,-0.025,0.0,-0.1333,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,OCO,5.5,-0.5,-0.05,0.0,0.1333,0.55,OCO
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,PER,5.0,1.5,-0.0292,0.0,0.0,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,PIA,2.0,0.0,-0.0167,0.0,0.0,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,RUS,2.0,-1.0,-0.025,0.0,0.1333,0.55,RUS
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,SAI,0.0,-2.0,-0.0167,0.0,0.0,0.55,SAI
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,STR,10.5,12.0,0.0125,0.0,-0.2667,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_16,ALB,VER,1.0,0.0,-0.0084,0.0,0.0,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_17,ALB,ALO,14.5,16.0,0.0,0.0,0.0,0.55,ALB
2026_04_Q_Miami Grand Prix,miami-grand-prix_straight_17,ALB,ANT,-3.5,-9.0,0.0,0.0,0.2667,0.55,ANT
