session_id,driver,team,lap_number,race_phase,compound,stint_number,lap_time_s,normalized_pace_delta_s,rolling_pace_delta_s,fuel_corrected_delta_s,field_rank_on_lap,tyre_age,position,track_status_label,traffic_proxy_label,dirty_air_proxy_s,drs_window_proxy,confidence,evidence_type,traffic_proxy_note
2026_07_R_Barcelona Grand Prix,COL,Alpine,51,closing,HARD,3,83.535,0.383,1.386,2.168,11,17,10,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,52,closing,HARD,3,83.784,0.418,0.483,2.238,11,18,10,virtual-safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,53,closing,HARD,3,85.14,1.946,0.916,3.801,16,19,10,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,54,closing,HARD,3,83.87,0.798,1.054,2.688,13,20,10,green,traffic likely,0.548,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,55,closing,HARD,3,83.93,0.742,1.162,2.667,13,21,10,green,uncertain,0.492,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,56,closing,HARD,3,83.686,0.659,0.733,2.619,10,22,10,green,uncertain,0.409,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,57,closing,HARD,3,83.489,1.039,0.813,3.034,11,23,10,green,traffic likely,0.789,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,58,closing,HARD,3,83.571,0.848,0.849,2.878,12,24,10,green,traffic likely,0.598,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,59,closing,HARD,3,83.639,0.457,0.781,2.522,12,25,10,yellow,uncertain,0.207,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,60,closing,HARD,3,84.007,0.935,0.747,3.035,13,26,10,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,61,closing,HARD,3,100.235,10.782,4.058,12.917,11,27,10,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,62,closing,HARD,3,105.758,0.0,3.906,2.17,8,28,9,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,63,closing,HARD,3,98.332,-2.227,2.852,-0.022,7,29,8,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,64,closing,HARD,3,84.152,0.265,-0.654,2.505,8,30,8,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,COL,Alpine,65,closing,HARD,3,84.264,0.321,-0.547,2.596,6,31,8,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,1,opening,MEDIUM,1,92.099,0.325,0.325,0.36,12,1,12,green,uncertain,0.075,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,2,opening,MEDIUM,1,84.303,-0.076,0.124,-0.006,11,2,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,3,opening,MEDIUM,1,84.219,0.074,0.108,0.179,12,3,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,4,opening,MEDIUM,1,84.527,0.125,0.041,0.265,13,4,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,5,opening,MEDIUM,1,85.097,0.243,0.147,0.418,14,5,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,6,opening,MEDIUM,1,85.808,0.572,0.314,0.782,18,6,13,green,uncertain,0.322,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,7,opening,MEDIUM,1,85.386,0.0,0.272,0.245,11,7,13,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,8,opening,MEDIUM,1,85.72,0.213,0.262,0.493,13,8,13,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,9,opening,MEDIUM,1,86.054,0.14,0.118,0.455,12,9,13,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,10,opening,MEDIUM,1,86.055,0.0,0.118,0.35,11,10,13,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,11,opening,MEDIUM,1,85.954,0.0,0.047,0.385,11,11,13,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,12,opening,MEDIUM,1,85.806,-0.801,-0.267,-0.381,7,12,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,13,opening,MEDIUM,1,85.798,-1.001,-0.601,-0.546,7,13,11,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,14,middle,MEDIUM,1,89.745,3.219,0.472,3.709,15,14,10,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,15,middle,HARD,2,102.799,18.02,6.746,18.545,19,1,15,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,16,middle,HARD,2,83.023,-1.347,6.631,-0.787,7,2,14,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,17,middle,HARD,2,83.237,-1.039,5.211,-0.444,8,3,14,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,18,middle,HARD,2,83.512,-0.482,-0.956,0.148,9,4,13,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,19,middle,HARD,2,83.619,-0.167,-0.563,0.498,10,5,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,20,middle,HARD,2,83.826,-0.243,-0.297,0.457,9,6,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,21,middle,HARD,2,83.789,-0.098,-0.17,0.637,9,7,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,22,middle,HARD,2,83.988,-0.019,-0.12,0.751,10,8,12,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,23,middle,HARD,2,84.096,-0.121,-0.079,0.684,10,9,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,24,middle,HARD,2,85.127,1.066,0.309,1.906,15,10,11,green,traffic likely,0.816,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,25,middle,HARD,2,84.606,0.055,0.334,0.93,11,11,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,26,middle,HARD,2,84.652,-0.01,0.371,0.9,10,12,11,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,27,middle,HARD,2,85.125,0.487,0.177,1.432,14,13,11,green,uncertain,0.237,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,28,middle,HARD,2,85.143,0.408,0.295,1.388,13,14,11,green,uncertain,0.158,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,29,middle,HARD,2,84.775,-0.063,0.277,0.952,10,15,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,30,middle,HARD,2,84.587,0.064,0.136,1.114,11,16,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,31,middle,HARD,2,84.734,0.378,0.126,1.463,13,17,10,green,uncertain,0.128,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,32,middle,HARD,2,84.877,0.134,0.192,1.254,11,18,10,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,33,middle,HARD,2,85.359,1.095,0.536,2.25,14,19,10,green,traffic likely,0.845,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,34,middle,HARD,2,85.113,0.62,0.616,1.81,11,20,10,green,uncertain,0.37,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,35,middle,HARD,2,85.068,0.788,0.834,2.013,11,21,9,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,36,middle,HARD,2,84.317,0.478,0.629,1.738,12,22,9,green,uncertain,0.228,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,37,middle,HARD,2,85.105,1.109,0.792,2.404,11,23,9,green,traffic likely,0.859,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,38,middle,HARD,2,86.733,3.275,1.621,4.605,16,24,9,yellow,traffic likely,3.025,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,39,middle,HARD,2,88.674,0.18,1.521,1.545,10,25,9,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,40,middle,HARD,2,108.52,4.94,2.798,6.34,16,26,9,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,41,middle,HARD,3,103.4,11.268,5.463,12.703,12,1,9,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,42,middle,HARD,3,81.708,-1.385,4.941,0.085,4,2,9,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,43,middle,HARD,3,81.96,-0.341,3.181,1.164,8,3,9,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,44,middle,HARD,3,82.014,-0.398,-0.708,1.142,8,4,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,45,middle,HARD,3,82.691,0.194,-0.182,1.769,11,5,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,46,middle,HARD,3,82.562,0.068,-0.045,1.678,10,6,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,47,middle,HARD,3,83.116,0.286,0.183,1.931,10,7,9,green,uncertain,0.036,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,48,middle,HARD,3,82.79,0.175,0.176,1.855,10,8,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,49,middle,HARD,3,82.992,-0.005,0.152,1.71,9,9,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,50,closing,HARD,3,83.112,0.022,0.064,1.772,10,10,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,51,closing,HARD,3,83.192,0.04,0.019,1.825,10,11,9,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,52,closing,HARD,3,84.548,1.182,0.415,3.002,15,12,9,virtual-safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,53,closing,HARD,3,84.997,1.803,1.008,3.658,15,13,9,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,54,closing,HARD,3,83.426,0.354,1.113,2.244,11,14,9,green,uncertain,0.104,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,55,closing,HARD,3,83.374,0.186,0.781,2.111,10,15,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,56,closing,HARD,3,83.027,0.0,0.18,1.96,9,16,9,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,57,closing,HARD,3,83.006,0.556,0.247,2.551,10,17,9,green,uncertain,0.306,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,58,closing,HARD,3,83.133,0.41,0.322,2.44,10,18,9,green,uncertain,0.16,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,59,closing,HARD,3,83.182,0.0,0.322,2.065,9,19,9,yellow,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,60,closing,HARD,3,83.292,0.22,0.21,2.32,10,20,9,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,61,closing,HARD,3,94.255,4.802,1.674,6.937,9,21,9,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,62,closing,HARD,3,107.45,1.692,2.238,3.862,10,22,8,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_07_R_Barcelona Grand Prix,GAS,Alpine,63,closing,HARD,3,102.785,2.227,2.907,4.432,8,23,7,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
