session_id,segment_id,driver_a,driver_b,throttle_pickup_delta_m,full_throttle_exit_delta_m,traction_exit_delta,confidence,favorable_driver
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LEC,LIN,-2.52,-15.165,0.15,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LEC,NOR,-126.098,1.99,-0.1043,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LEC,OCO,-85.955,37.162,-0.031,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LEC,PER,-86.494,19.294,0.0102,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LEC,PIA,10.516,-10.487,-0.0118,0.55,PIA
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LEC,SAI,-73.903,5.398,0.0642,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LEC,STR,9.417,185.883,-0.0465,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LEC,TSU,8.551,-12.974,0.1533,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LEC,VER,-111.501,2.465,-0.0252,0.55,VER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LEC,LIN,1.096,1.096,0.0753,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LEC,NOR,-6.329,-6.329,0.1703,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LEC,OCO,8.073,8.073,-0.0802,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LEC,PER,7.883,7.883,-0.028,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LEC,PIA,7.38,7.38,0.1822,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LEC,SAI,-113.717,-201.817,-0.1014,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LEC,STR,-0.757,-0.757,0.0477,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LEC,TSU,5.375,5.375,0.0256,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LEC,VER,-5.701,-5.701,0.1866,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LEC,LIN,-12.654,,0.0007,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LEC,NOR,-6.362,,0.0545,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LEC,OCO,11.306,,-0.3571,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LEC,PER,6.181,,-0.1715,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LEC,PIA,2.218,,-0.0687,0.55,PIA
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LEC,SAI,33.098,,-0.4079,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LEC,STR,9.932,,-0.1438,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LEC,TSU,-4.592,,-0.2119,0.55,TSU
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LEC,VER,-11.42,,0.1455,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LEC,LIN,-1.951,-1.951,0.0925,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LEC,NOR,1.996,1.996,0.0925,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LEC,OCO,-4.34,-4.34,0.0925,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LEC,PER,-6.602,-6.602,0.0422,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LEC,PIA,-5.648,-5.648,0.0925,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LEC,SAI,-9.451,-9.451,0.0925,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LEC,STR,-0.962,-0.962,0.0589,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LEC,TSU,-7.743,-7.743,0.0925,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LEC,VER,3.341,-13.559,0.0925,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LEC,LIN,-11.28,-1.785,0.0,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LEC,NOR,-21.264,1.43,0.0,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LEC,OCO,-3.65,8.1,0.0,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LEC,PER,2.264,-1.163,0.0,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LEC,PIA,-2.828,-2.477,0.0,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LEC,SAI,7.584,5.657,0.0,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LEC,STR,12.845,11.507,0.0,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LEC,TSU,-12.581,-10.197,0.0,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LEC,VER,-22.579,-13.484,0.0,0.55,LEC
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,LIN,NOR,13.898,13.898,0.9904,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,LIN,OCO,14.126,14.126,0.5306,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,LIN,PER,27.389,27.389,0.8073,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,LIN,PIA,19.594,19.594,0.9904,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,LIN,RUS,,,0.9904,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,LIN,SAI,20.396,20.396,0.9536,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,LIN,STR,24.872,24.872,0.3587,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,LIN,TSU,18.489,18.489,0.9904,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,LIN,VER,22.801,22.801,0.4984,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,LIN,NOR,-135.691,-210.452,-0.0907,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,LIN,OCO,-142.515,,-0.0626,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,LIN,PER,-137.107,,-0.0874,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,LIN,PIA,-147.194,,0.007,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,LIN,SAI,-139.159,,-0.0418,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,LIN,STR,-140.634,,-0.0675,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,LIN,TSU,-143.755,,-0.217,0.55,TSU
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,LIN,VER,-160.463,,0.0988,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,LIN,NOR,-7.657,,0.0841,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,LIN,OCO,17.754,,-0.0295,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,LIN,PER,6.833,,0.069,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,LIN,PIA,0.96,,-0.0004,0.55,PIA
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,LIN,SAI,19.696,,0.0481,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,LIN,STR,27.345,,0.079,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,LIN,TSU,11.712,,-0.0249,0.55,TSU
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,LIN,VER,-8.452,,0.2391,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LIN,NOR,-123.578,17.155,-0.2543,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LIN,OCO,-83.435,52.327,-0.181,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LIN,PER,-83.974,34.459,-0.1398,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LIN,PIA,13.036,4.678,-0.1618,0.55,PIA
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LIN,SAI,-71.383,20.563,-0.0858,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LIN,STR,11.937,201.048,-0.1965,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LIN,TSU,11.071,2.191,0.0033,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,LIN,VER,-108.981,17.63,-0.1752,0.55,VER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LIN,NOR,-7.425,-7.425,0.095,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LIN,OCO,6.977,6.977,-0.1555,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LIN,PER,6.787,6.787,-0.1033,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LIN,PIA,6.284,6.284,0.1069,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LIN,SAI,-114.813,-202.913,-0.1767,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LIN,STR,-1.853,-1.853,-0.0276,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LIN,TSU,4.279,4.279,-0.0497,0.55,TSU
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,LIN,VER,-6.797,-6.797,0.1113,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LIN,NOR,6.292,,0.0538,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LIN,OCO,23.96,,-0.3578,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LIN,PER,18.835,,-0.1722,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LIN,PIA,14.872,,-0.0694,0.55,PIA
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LIN,SAI,45.752,,-0.4086,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LIN,STR,22.586,,-0.1445,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LIN,TSU,8.062,,-0.2126,0.55,TSU
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,LIN,VER,1.234,,0.1448,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LIN,NOR,3.947,3.947,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LIN,OCO,-2.389,-2.389,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LIN,PER,-4.651,-4.651,-0.0503,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LIN,PIA,-3.697,-3.697,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LIN,SAI,-7.5,-7.5,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LIN,STR,0.989,0.989,-0.0336,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LIN,TSU,-5.792,-5.792,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,LIN,VER,5.292,-11.608,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LIN,NOR,-9.984,3.215,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LIN,OCO,7.63,9.885,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LIN,PER,13.544,0.622,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LIN,PIA,8.452,-0.692,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LIN,SAI,18.864,7.442,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LIN,STR,24.125,13.292,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LIN,TSU,-1.301,-8.412,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,LIN,VER,-11.299,-11.699,0.0,0.55,LIN
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,NOR,OCO,0.228,0.228,-0.4598,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,NOR,PER,13.491,13.491,-0.1831,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,NOR,PIA,5.696,5.696,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,NOR,RUS,,,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,NOR,SAI,6.498,6.498,-0.0368,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,NOR,STR,10.974,10.974,-0.6317,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,NOR,TSU,4.591,4.591,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,NOR,VER,8.903,8.903,-0.492,0.55,VER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,NOR,OCO,-6.824,,0.0281,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,NOR,PER,-1.416,,0.0033,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,NOR,PIA,-11.503,,0.0977,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,NOR,SAI,-3.468,,0.0489,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,NOR,STR,-4.943,,0.0232,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,NOR,TSU,-8.064,,-0.1263,0.55,TSU
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,NOR,VER,-24.772,,0.1895,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,NOR,OCO,25.411,,-0.1136,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,NOR,PER,14.49,,-0.0151,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,NOR,PIA,8.617,,-0.0845,0.55,PIA
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,NOR,SAI,27.353,,-0.036,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,NOR,STR,35.002,,-0.0051,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,NOR,TSU,19.369,,-0.109,0.55,TSU
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,NOR,VER,-0.795,,0.155,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,NOR,OCO,40.143,35.172,0.0733,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,NOR,PER,39.604,17.304,0.1145,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,NOR,PIA,136.614,-12.477,0.0925,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,NOR,SAI,52.195,3.408,0.1685,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,NOR,STR,135.515,183.893,0.0578,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,NOR,TSU,134.649,-14.964,0.2576,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,NOR,VER,14.597,0.475,0.0791,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,NOR,OCO,14.402,14.402,-0.2505,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,NOR,PER,14.212,14.212,-0.1983,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,NOR,PIA,13.709,13.709,0.0119,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,NOR,SAI,-107.388,-195.488,-0.2717,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,NOR,STR,5.572,5.572,-0.1226,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,NOR,TSU,11.704,11.704,-0.1447,0.55,TSU
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,NOR,VER,0.628,0.628,0.0163,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,NOR,OCO,17.668,0.342,-0.4116,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,NOR,PER,12.543,-3.842,-0.226,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,NOR,PIA,8.58,,-0.1232,0.55,PIA
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,NOR,SAI,39.46,-4.37,-0.4624,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,NOR,STR,16.294,-2.235,-0.1983,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,NOR,TSU,1.77,-5.839,-0.2664,0.55,TSU
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,NOR,VER,-5.058,,0.091,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,NOR,OCO,-6.336,-6.336,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,NOR,PER,-8.598,-8.598,-0.0503,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,NOR,PIA,-7.644,-7.644,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,NOR,SAI,-11.447,-11.447,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,NOR,STR,-2.958,-2.958,-0.0336,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,NOR,TSU,-9.739,-9.739,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,NOR,VER,1.345,-15.555,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,NOR,OCO,17.614,6.67,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,NOR,PER,23.528,-2.593,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,NOR,PIA,18.436,-3.907,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,NOR,SAI,28.848,4.227,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,NOR,STR,34.109,10.077,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,NOR,TSU,8.683,-11.627,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,NOR,VER,-1.315,-14.914,0.0,0.55,NOR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,OCO,PER,13.263,13.263,0.2767,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,OCO,PIA,5.468,5.468,0.4598,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,OCO,RUS,,,0.4598,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,OCO,SAI,6.27,6.27,0.423,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,OCO,STR,10.746,10.746,-0.1719,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,OCO,TSU,4.363,4.363,0.4598,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,OCO,VER,8.675,8.675,-0.0322,0.55,VER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,OCO,PER,5.408,,-0.0248,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,OCO,PIA,-4.679,,0.0696,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,OCO,SAI,3.356,,0.0208,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,OCO,STR,1.881,,-0.0049,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,OCO,TSU,-1.24,,-0.1544,0.55,TSU
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_02,OCO,VER,-17.948,,0.1614,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,OCO,PER,-10.921,,0.0985,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,OCO,PIA,-16.794,,0.0291,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,OCO,SAI,1.942,,0.0776,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,OCO,STR,9.591,,0.1085,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,OCO,TSU,-6.042,,0.0046,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_04,OCO,VER,-26.206,,0.2686,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,OCO,PER,-0.539,-17.868,0.0412,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,OCO,PIA,96.471,-47.649,0.0192,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,OCO,SAI,12.052,-31.764,0.0952,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,OCO,STR,95.372,148.721,-0.0155,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,OCO,TSU,94.506,-50.136,0.1843,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_11,OCO,VER,-25.546,-34.697,0.0058,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,OCO,PER,-0.19,-0.19,0.0522,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,OCO,PIA,-0.693,-0.693,0.2624,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,OCO,SAI,-121.79,-209.89,-0.0212,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,OCO,STR,-8.83,-8.83,0.1279,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,OCO,TSU,-2.698,-2.698,0.1058,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_12,OCO,VER,-13.774,-13.774,0.2668,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,OCO,PER,-5.125,-4.184,0.1856,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,OCO,PIA,-9.088,,0.2884,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,OCO,SAI,21.792,-4.712,-0.0508,0.55,SAI
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,OCO,STR,-1.374,-2.577,0.2133,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,OCO,TSU,-15.898,-6.181,0.1452,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_15,OCO,VER,-22.726,,0.5026,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,OCO,PER,-2.262,-2.262,-0.0503,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,OCO,PIA,-1.308,-1.308,0.0,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,OCO,SAI,-5.111,-5.111,0.0,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,OCO,STR,3.378,3.378,-0.0336,0.55,STR
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,OCO,TSU,-3.403,-3.403,0.0,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_16,OCO,VER,7.681,-9.219,0.0,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,OCO,PER,5.914,-9.263,0.0,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,OCO,PIA,0.822,-10.577,0.0,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,OCO,SAI,11.234,-2.443,0.0,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,OCO,STR,16.495,3.407,0.0,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,OCO,TSU,-8.931,-18.297,0.0,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_17,OCO,VER,-18.929,-21.584,0.0,0.55,OCO
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,PER,PIA,-7.795,-7.795,0.1831,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,PER,RUS,,,0.1831,0.55,PER
2026_12_FP1_Dutch Grand Prix,dutch-grand-prix_corner_01,PER,SAI,-6.993,-6.993,0.1463,0.55,PER
