season,round,event,session,corner_id,driver,reference_driver,apex_speed_delta_kph,entry_speed_delta_kph,exit_speed_delta_kph,comparison_scope
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,LAW,BOT,3.0,1.214,33.476,session_best
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,OCO,BOT,3.0,10.5,2.0,session_best
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,ANT,BOT,4.0,-11.357,9.904,session_best
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,HAM,BOT,4.0,-63.5,11.619,session_best
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,STR,BOT,4.0,16.333,26.333,session_best
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,NOR,BOT,4.0,-1.643,7.047,session_best
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,HAD,BOT,4.0,-10.071,24.047,session_best
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,GAS,BOT,5.0,-14.214,15.333,session_best
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,PIA,BOT,5.0,-0.9,-5.067,session_best
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,LIN,BOT,5.0,-5.643,27.047,session_best
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,BOR,BOT,6.0,-8.214,23.333,session_best
2026,10,Belgian Grand Prix,FP2,belgian-grand-prix_corner_20,RUS,BOT,6.0,-13.357,46.619,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,LEC,LEC,0.0,0.0,0.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,HAM,LEC,7.0,-0.75,21.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,HUL,LEC,9.0,0.5,21.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,ALO,LEC,12.0,-0.75,22.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,HAD,LEC,13.0,-5.0,17.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,LIN,LEC,15.0,-1.5,3.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,OCO,LEC,20.0,8.5,40.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,RUS,LEC,21.0,0.083,44.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,VER,LEC,21.0,-2.5,38.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,PIA,LEC,22.0,7.25,42.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,LAW,LEC,24.0,-1.25,42.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,STR,LEC,24.0,12.5,46.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,NOR,LEC,26.0,-1.5,43.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,ALB,LEC,27.0,2.75,47.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,COL,LEC,29.0,2.0,46.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,ANT,LEC,29.0,0.75,50.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,BEA,LEC,30.0,1.083,48.917,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,BOT,LEC,30.0,0.5,48.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,PER,LEC,32.0,5.5,48.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,BOR,LEC,33.0,3.0,55.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,GAS,LEC,35.0,0.25,53.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_01,SAI,LEC,39.0,2.0,65.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,BOT,BOT,0.0,0.0,0.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,HAM,BOT,0.0,-11.2,6.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,HUL,BOT,1.0,-5.4,2.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,BOR,BOT,1.0,3.8,8.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,ANT,BOT,2.0,1.8,-7.6,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,LEC,BOT,2.0,-14.9,5.15,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,VER,BOT,2.0,1.6,-5.8,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,STR,BOT,2.0,1.4,5.6,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,GAS,BOT,3.0,5.4,1.6,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,ALO,BOT,4.0,-0.8,11.8,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,PER,BOT,4.0,5.4,-7.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,NOR,BOT,4.0,-1.4,-2.2,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,COL,BOT,4.0,4.4,-7.4,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,RUS,BOT,5.0,-2.067,-1.6,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,HAD,BOT,5.0,2.8,1.6,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,PIA,BOT,5.0,1.6,-2.85,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,BEA,BOT,6.0,4.6,-0.767,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,ALB,BOT,6.0,5.0,-3.2,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,SAI,BOT,6.0,8.4,-4.8,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,LAW,BOT,6.0,11.4,-1.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,LIN,BOT,7.0,0.6,-2.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_02,OCO,BOT,8.0,6.267,1.9,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,HUL,HUL,0.0,0.0,0.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,LEC,HUL,0.0,0.833,0.417,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,NOR,HUL,2.0,-0.067,-8.133,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,BOR,HUL,3.0,3.333,-1.333,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,ALB,HUL,4.0,4.333,-3.333,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,HAD,HUL,5.0,3.133,-1.533,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,PIA,HUL,5.0,3.833,-5.333,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,LIN,HUL,5.0,5.0,-4.666,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,HAM,HUL,6.0,5.133,-0.133,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,VER,HUL,6.0,4.333,-3.533,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,SAI,HUL,8.0,9.133,-5.333,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,ANT,HUL,8.0,6.533,-13.133,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,LAW,HUL,9.0,7.133,2.467,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,GAS,HUL,9.0,9.833,-3.083,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,BEA,HUL,10.0,8.733,2.467,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,PER,HUL,11.0,10.083,3.667,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,OCO,HUL,11.0,9.333,-0.833,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,ALO,HUL,13.0,11.733,7.867,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,STR,HUL,13.0,11.833,1.167,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,COL,HUL,13.0,12.933,-5.133,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,RUS,HUL,14.0,6.533,-7.333,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_08,BOT,HUL,15.0,12.933,-0.133,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,ANT,ANT,0.0,0.0,0.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,RUS,ANT,1.0,2.4,12.2,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,PIA,ANT,2.0,4.2,20.4,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,VER,ANT,4.0,5.65,7.1,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,NOR,ANT,5.0,6.4,11.1,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,BEA,ANT,5.0,11.2,12.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,HAM,ANT,6.0,10.0,11.8,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,LAW,ANT,6.0,8.6,4.4,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,LEC,ANT,6.0,11.0,15.2,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,BOR,ANT,6.0,8.6,7.4,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,HUL,ANT,7.0,8.0,15.4,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,OCO,ANT,8.0,10.567,20.433,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,ALB,ANT,9.0,9.8,10.2,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,GAS,ANT,9.0,3.4,15.6,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,LIN,ANT,9.0,5.0,11.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,ALO,ANT,10.0,19.6,10.8,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,BOT,ANT,10.0,10.567,9.767,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,HAD,ANT,10.0,7.067,11.767,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,STR,ANT,10.0,14.6,13.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,COL,ANT,11.0,4.2,9.4,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,PER,ANT,11.0,12.2,11.6,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_09,SAI,ANT,12.0,3.2,-3.2,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,LAW,LAW,0.0,0.0,0.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,ANT,LAW,2.0,4.0,-6.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,BOR,LAW,3.0,6.25,-3.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,VER,LAW,4.0,3.75,-1.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,LIN,LAW,6.0,1.75,4.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,OCO,LAW,6.0,6.55,5.35,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,SAI,LAW,6.0,-0.5,-5.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,COL,LAW,7.0,9.75,4.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,HAD,LAW,7.0,7.0,-2.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,ALB,LAW,8.0,7.25,5.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,PER,LAW,8.0,10.25,-3.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,NOR,LAW,8.0,5.0,-6.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,HAM,LAW,8.0,10.417,-3.583,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,BEA,LAW,9.0,6.5,5.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,GAS,LAW,11.0,6.35,1.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,BOT,LAW,11.0,13.083,-2.583,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,ALO,LAW,15.0,14.25,7.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,HUL,LAW,15.0,13.5,-0.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,STR,LAW,15.0,15.0,5.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,RUS,LAW,15.0,11.5,-0.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,PIA,LAW,16.0,15.5,-4.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_10,LEC,LAW,17.0,13.5,-5.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,LEC,LEC,0.0,0.0,0.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,HUL,LEC,2.0,0.0,5.417,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,PIA,LEC,6.0,-1.5,4.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,HAM,LEC,7.0,4.5,4.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,ANT,LEC,7.0,0.25,10.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,RUS,LEC,7.0,0.5,8.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,NOR,LEC,7.0,-4.333,10.083,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,VER,LEC,7.0,-12.75,8.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,BOR,LEC,11.0,1.0,9.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,HAD,LEC,12.0,-11.333,14.417,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,SAI,LEC,12.0,0.25,12.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,OCO,LEC,12.0,4.0,13.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,LAW,LEC,13.0,-6.25,14.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,BEA,LEC,14.0,3.0,17.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,ALO,LEC,14.0,7.667,14.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,GAS,LEC,14.0,6.0,17.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,COL,LEC,15.0,0.25,18.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,ALB,LEC,17.0,-1.5,19.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,BOT,LEC,17.0,3.25,15.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,LIN,LEC,18.0,-3.75,19.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,PER,LEC,18.0,7.0,21.35,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_13,STR,LEC,20.0,8.667,18.417,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,HUL,HUL,0.0,0.0,0.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,VER,HUL,2.0,-1.75,21.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,ANT,HUL,3.0,0.8,19.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,NOR,HUL,4.0,1.75,-7.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,LIN,HUL,5.0,4.0,9.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,LEC,HUL,6.0,3.2,-3.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,GAS,HUL,7.0,4.5,20.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,HAM,HUL,8.0,8.25,-8.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,PIA,HUL,8.0,6.25,-1.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,HAD,HUL,10.0,7.25,6.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,BEA,HUL,10.0,5.8,18.45,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,BOR,HUL,10.0,5.0,19.05,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,LAW,HUL,11.0,5.25,22.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,RUS,HUL,12.0,10.75,-9.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,OCO,HUL,13.0,6.0,4.85,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,COL,HUL,15.0,7.75,14.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,ALB,HUL,15.0,9.75,8.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,ALO,HUL,16.0,16.5,20.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,PER,HUL,16.0,13.2,12.05,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,STR,HUL,18.0,11.8,31.65,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,BOT,HUL,19.0,16.0,8.45,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_14,SAI,HUL,21.0,5.5,51.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,HUL,HUL,0.0,0.0,0.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,ANT,HUL,1.0,5.167,-4.667,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,NOR,HUL,2.0,-0.75,-3.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,RUS,HUL,4.0,-8.25,-3.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,VER,HUL,4.0,5.0,-4.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,BOR,HUL,6.0,4.1,-2.4,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,PER,HUL,6.0,5.25,0.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,GAS,HUL,6.0,5.75,-1.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,LEC,HUL,6.0,-10.5,5.667,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,HAM,HUL,6.0,-7.25,-0.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,PIA,HUL,7.0,1.75,-3.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,HAD,HUL,7.0,1.833,1.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,BEA,HUL,7.0,10.25,-5.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,COL,HUL,9.0,7.5,-2.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,ALB,HUL,10.0,8.833,-2.667,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,ALO,HUL,10.0,8.0,3.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,LIN,HUL,10.0,13.833,-6.333,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,BOT,HUL,11.0,11.75,-2.25,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,OCO,HUL,12.0,4.5,-1.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,LAW,HUL,13.0,14.25,-3.75,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,SAI,HUL,14.0,16.5,-5.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_15,STR,HUL,15.0,17.25,0.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,HUL,HUL,0.0,0.0,0.0,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,HAM,HUL,0.0,-35.643,13.024,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,PER,HUL,1.0,-8.929,-2.976,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,VER,HUL,1.0,-22.333,0.834,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,ALB,HUL,2.0,-10.786,2.024,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,BOT,HUL,2.0,-10.071,-4.119,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,RUS,HUL,2.0,-28.667,-8.166,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,OCO,HUL,2.0,-56.0,7.834,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,LEC,HUL,2.0,-64.214,8.453,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,COL,HUL,2.0,-19.214,-7.119,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,NOR,HUL,2.0,-29.5,-1.666,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,GAS,HUL,3.0,-22.357,-4.404,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,ANT,HUL,3.0,12.167,-8.5,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,BOR,HUL,3.0,-50.214,1.167,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,PIA,HUL,4.0,-33.333,-5.666,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,LAW,HUL,4.0,-13.643,1.596,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,HAD,HUL,4.0,-21.5,11.596,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,ALO,HUL,5.0,-7.929,8.596,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,SAI,HUL,5.0,22.333,-0.666,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,LIN,HUL,5.0,-17.786,8.881,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,BEA,HUL,6.0,-23.333,11.834,session_best
2026,10,Belgian Grand Prix,FP3,belgian-grand-prix_corner_20,STR,HUL,7.0,13.929,21.024,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,NOR,NOR,0.0,0.0,0.0,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,HAM,NOR,0.0,5.2,1.8,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,BOR,NOR,1.0,3.45,-2.85,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,HUL,NOR,1.0,6.6,-4.6,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,LEC,NOR,2.0,7.2,-0.2,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,PER,NOR,2.0,8.2,0.6,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,COL,NOR,2.0,8.0,1.8,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,VER,NOR,3.0,5.8,-3.8,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,PIA,NOR,3.0,5.8,-6.2,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,BOT,NOR,3.0,2.0,-0.6,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,ANT,NOR,3.0,4.4,-4.0,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,LIN,NOR,3.0,9.2,2.8,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,LAW,NOR,3.0,11.6,2.8,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,GAS,NOR,3.0,7.367,2.9,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,SAI,NOR,3.0,10.033,1.567,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,RUS,NOR,4.0,1.4,1.6,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,BEA,NOR,5.0,13.8,-2.8,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,HAD,NOR,5.0,10.2,-1.6,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,OCO,NOR,6.0,8.8,4.8,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,ALO,NOR,7.0,8.6,17.0,session_best
2026,10,Belgian Grand Prix,Q,belgian-grand-prix_corner_02,ALB,NOR,7.0,12.2,24.4,session_best
