season,round,event,session,driver,lap_number,compound,stint,segment_id,corner_id,segmentation_confidence,braking_start_distance_m,braking_duration_s,braking_distance_m,min_speed_during_brake_kph,brake_intensity_proxy,late_brake_score
2026,11,Hungarian Grand Prix,FP1,BOR,16,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3934.29,1.88,88.778,142.0,0.381,0.63
2026,11,Hungarian Grand Prix,FP1,BOR,16,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,FOR,6,MEDIUM,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,497.758,2.641,130.79,107.0,0.4545,0.156
2026,11,Hungarian Grand Prix,FP1,FOR,6,MEDIUM,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,FOR,6,MEDIUM,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,FOR,6,MEDIUM,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2278.927,1.601,67.615,114.0,0.2727,0.1981
2026,11,Hungarian Grand Prix,FP1,FOR,6,MEDIUM,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3387.281,2.36,115.122,117.0,0.4762,0.1192
2026,11,Hungarian Grand Prix,FP1,FOR,6,MEDIUM,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3648.801,2.28,95.1,118.0,0.4211,0.3378
2026,11,Hungarian Grand Prix,FP1,FOR,6,MEDIUM,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3920.096,1.92,86.522,142.0,0.2778,0.5628
2026,11,Hungarian Grand Prix,FP1,FOR,6,MEDIUM,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,GAS,18,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,483.032,2.919,138.724,106.0,0.4737,0.1015
2026,11,Hungarian Grand Prix,FP1,GAS,18,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,GAS,18,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2014.887,0.76,31.256,143.0,0.15,0.0
2026,11,Hungarian Grand Prix,FP1,GAS,18,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2260.571,2.68,125.622,107.0,0.5263,0.0
2026,11,Hungarian Grand Prix,FP1,GAS,18,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3400.307,2.24,111.05,122.0,0.45,0.2065
2026,11,Hungarian Grand Prix,FP1,GAS,18,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3667.468,2.319,98.457,109.0,0.5,0.4031
2026,11,Hungarian Grand Prix,FP1,GAS,18,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3928.754,2.159,100.994,143.0,0.4,0.6055
2026,11,Hungarian Grand Prix,FP1,GAS,18,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,4030.018,0.441,16.293,133.0,0.05,0.0
2026,11,Hungarian Grand Prix,FP1,HAD,11,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,494.269,2.959,146.033,96.0,0.5556,0.1243
2026,11,Hungarian Grand Prix,FP1,HAD,11,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,HAD,11,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,HAD,11,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2283.22,2.721,140.722,109.0,0.4444,0.0
2026,11,Hungarian Grand Prix,FP1,HAD,11,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3415.231,1.799,87.316,126.0,0.4118,0.2291
2026,11,Hungarian Grand Prix,FP1,HAD,11,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3674.715,2.0,93.4,119.0,0.3684,0.4307
2026,11,Hungarian Grand Prix,FP1,HAD,11,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3933.941,1.2,62.722,166.0,0.2105,0.6487
2026,11,Hungarian Grand Prix,FP1,HAD,11,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,HAM,12,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,505.522,2.719,132.086,105.0,0.4737,0.1493
2026,11,Hungarian Grand Prix,FP1,HAM,12,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1120.228,0.2,6.889,124.0,0.0769,0.0
2026,11,Hungarian Grand Prix,FP1,HAM,12,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2011.57,0.8,35.7,154.0,0.2105,0.0
2026,11,Hungarian Grand Prix,FP1,HAM,12,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2290.476,2.04,89.356,117.0,0.2222,0.2574
2026,11,Hungarian Grand Prix,FP1,HAM,12,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3411.5,2.44,119.811,116.0,0.5263,0.2176
2026,11,Hungarian Grand Prix,FP1,HAM,12,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3678.056,2.2,90.567,110.0,0.45,0.4622
2026,11,Hungarian Grand Prix,FP1,HAM,12,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3934.954,2.0,94.733,144.0,0.4286,0.6119
2026,11,Hungarian Grand Prix,FP1,HAM,12,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,4027.331,0.4,15.333,138.0,0.1053,0.0
2026,11,Hungarian Grand Prix,FP1,HER,14,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,470.152,2.879,152.527,104.0,0.5652,0.0806
2026,11,Hungarian Grand Prix,FP1,HER,14,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,HER,14,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2011.272,0.28,12.133,156.0,0.0556,0.0
2026,11,Hungarian Grand Prix,FP1,HER,14,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2277.036,2.24,100.856,114.0,0.45,0.0948
2026,11,Hungarian Grand Prix,FP1,HER,14,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3418.027,2.48,120.208,109.0,0.4706,0.2981
2026,11,Hungarian Grand Prix,FP1,HER,14,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3664.001,2.28,97.749,117.0,0.4444,0.4213
2026,11,Hungarian Grand Prix,FP1,HER,14,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3929.595,2.24,109.049,146.0,0.4286,0.6142
2026,11,Hungarian Grand Prix,FP1,HER,14,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,HIR,21,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,479.729,3.401,163.754,94.0,0.6364,0.11
2026,11,Hungarian Grand Prix,FP1,HIR,21,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,HIR,21,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2014.4,0.481,20.855,152.0,0.1176,0.0
2026,11,Hungarian Grand Prix,FP1,HIR,21,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2282.4,2.36,99.859,106.0,0.4545,0.198
2026,11,Hungarian Grand Prix,FP1,HIR,21,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3388.495,3.08,156.122,113.0,0.6875,0.1666
2026,11,Hungarian Grand Prix,FP1,HIR,21,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3671.81,2.4,100.144,103.0,0.4091,0.4351
2026,11,Hungarian Grand Prix,FP1,HIR,21,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3940.1,1.32,63.889,152.0,0.2941,0.6415
2026,11,Hungarian Grand Prix,FP1,HIR,21,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,4043.233,0.6,22.544,132.0,0.0909,0.0867
2026,11,Hungarian Grand Prix,FP1,HUL,15,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,489.643,2.721,136.436,106.0,0.5,0.1658
2026,11,Hungarian Grand Prix,FP1,HUL,15,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,HUL,15,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,HUL,15,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2271.966,1.919,91.49,119.0,0.3333,0.1312
2026,11,Hungarian Grand Prix,FP1,HUL,15,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3390.19,1.881,107.852,136.0,0.3333,0.1411
2026,11,Hungarian Grand Prix,FP1,HUL,15,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3674.11,2.359,102.421,111.0,0.3889,0.4458
2026,11,Hungarian Grand Prix,FP1,HUL,15,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3938.923,1.8,84.768,145.0,0.3333,0.6358
2026,11,Hungarian Grand Prix,FP1,HUL,15,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,LAW,13,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,483.036,3.081,144.091,95.0,0.5714,0.113
2026,11,Hungarian Grand Prix,FP1,LAW,13,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,LAW,13,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,LAW,13,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2270.266,2.161,94.464,112.0,0.3913,0.1516
2026,11,Hungarian Grand Prix,FP1,LAW,13,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3371.665,2.28,114.756,122.0,0.45,0.0616
2026,11,Hungarian Grand Prix,FP1,LAW,13,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3675.814,1.84,85.489,113.0,0.381,0.4545
2026,11,Hungarian Grand Prix,FP1,LAW,13,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3929.083,1.56,73.622,149.0,0.3,0.6052
2026,11,Hungarian Grand Prix,FP1,LAW,13,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,LEC,14,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,510.566,2.72,122.633,99.0,0.45,0.2762
2026,11,Hungarian Grand Prix,FP1,LEC,14,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,LEC,14,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,LEC,14,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2282.181,2.0,90.767,112.0,0.35,0.2166
2026,11,Hungarian Grand Prix,FP1,LEC,14,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3422.209,2.4,118.356,119.0,0.4737,0.3126
2026,11,Hungarian Grand Prix,FP1,LEC,14,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3698.467,1.72,68.111,111.0,0.4211,0.5612
2026,11,Hungarian Grand Prix,FP1,LEC,14,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3963.517,1.24,61.222,158.0,0.2222,0.7543
2026,11,Hungarian Grand Prix,FP1,LEC,14,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,LIN,13,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,466.2,3.399,161.346,100.0,0.6364,0.0
2026,11,Hungarian Grand Prix,FP1,LIN,13,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,LIN,13,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,LIN,13,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2261.143,2.119,98.52,115.0,0.4444,0.0788
2026,11,Hungarian Grand Prix,FP1,LIN,13,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3393.296,2.479,120.796,115.0,0.4444,0.1782
2026,11,Hungarian Grand Prix,FP1,LIN,13,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3667.201,2.359,99.757,107.0,0.4348,0.4278
2026,11,Hungarian Grand Prix,FP1,LIN,13,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3933.252,1.879,90.831,143.0,0.3158,0.6226
2026,11,Hungarian Grand Prix,FP1,LIN,13,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,NOR,13,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,498.278,3.321,159.548,99.0,0.55,0.2302
2026,11,Hungarian Grand Prix,FP1,NOR,13,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,NOR,13,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,NOR,13,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2274.119,2.281,107.355,117.0,0.4211,0.14
2026,11,Hungarian Grand Prix,FP1,NOR,13,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3402.062,2.4,118.6,119.0,0.4737,0.1789
2026,11,Hungarian Grand Prix,FP1,NOR,13,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3672.741,2.2,93.267,115.0,0.35,0.4479
2026,11,Hungarian Grand Prix,FP1,NOR,13,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3938.421,1.72,84.144,152.0,0.3684,0.6581
2026,11,Hungarian Grand Prix,FP1,NOR,13,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,4019.288,0.2,8.111,146.0,0.0526,0.0
2026,11,Hungarian Grand Prix,FP1,OCO,16,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,509.721,3.36,152.478,89.0,0.7143,0.1965
2026,11,Hungarian Grand Prix,FP1,OCO,16,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1314.02,0.24,14.867,223.0,0.05,0.9261
2026,11,Hungarian Grand Prix,FP1,OCO,16,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2018.448,0.28,12.6,162.0,0.0714,0.0
2026,11,Hungarian Grand Prix,FP1,OCO,16,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2276.219,2.679,115.477,105.0,0.4737,0.1901
2026,11,Hungarian Grand Prix,FP1,OCO,16,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3402.763,2.64,129.4,119.0,0.5882,0.189
2026,11,Hungarian Grand Prix,FP1,OCO,16,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3678.126,2.6,109.011,112.0,0.4783,0.4765
2026,11,Hungarian Grand Prix,FP1,OCO,16,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3929.752,2.0,95.2,146.0,0.4091,0.6181
2026,11,Hungarian Grand Prix,FP1,OCO,16,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,PER,11,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,501.35,3.0,153.022,111.0,0.4286,0.0
2026,11,Hungarian Grand Prix,FP1,PER,11,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,PER,11,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,PER,11,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2244.263,2.04,87.589,111.0,0.36,0.0472
2026,11,Hungarian Grand Prix,FP1,PER,11,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3359.502,2.279,111.533,123.0,0.4211,0.0
2026,11,Hungarian Grand Prix,FP1,PER,11,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3627.268,2.72,117.889,105.0,0.5238,0.1858
2026,11,Hungarian Grand Prix,FP1,PER,11,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3907.036,2.12,94.711,131.0,0.35,0.5078
2026,11,Hungarian Grand Prix,FP1,PER,11,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,RUS,11,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,483.46,3.161,162.451,103.0,0.5909,0.1438
2026,11,Hungarian Grand Prix,FP1,RUS,11,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1129.805,0.441,15.435,126.0,0.05,0.0
2026,11,Hungarian Grand Prix,FP1,RUS,11,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2010.017,0.52,23.356,158.0,0.1111,0.0
2026,11,Hungarian Grand Prix,FP1,RUS,11,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2290.028,2.321,92.659,104.0,0.45,0.2079
2026,11,Hungarian Grand Prix,FP1,RUS,11,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3391.352,2.52,130.522,123.0,0.5882,0.166
2026,11,Hungarian Grand Prix,FP1,RUS,11,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3676.178,2.199,94.166,114.0,0.4,0.4662
2026,11,Hungarian Grand Prix,FP1,RUS,11,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3930.863,1.88,89.489,146.0,0.3684,0.633
2026,11,Hungarian Grand Prix,FP1,RUS,11,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,SAI,7,MEDIUM,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,460.15,3.44,170.311,95.0,0.6364,0.0
2026,11,Hungarian Grand Prix,FP1,SAI,7,MEDIUM,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,SAI,7,MEDIUM,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,SAI,7,MEDIUM,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2267.778,2.48,97.522,98.0,0.4,0.0849
2026,11,Hungarian Grand Prix,FP1,SAI,7,MEDIUM,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3370.792,2.681,127.713,115.0,0.5238,0.0728
2026,11,Hungarian Grand Prix,FP1,SAI,7,MEDIUM,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3641.945,2.561,106.365,113.0,0.4545,0.3043
2026,11,Hungarian Grand Prix,FP1,SAI,7,MEDIUM,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3919.857,2.201,97.614,131.0,0.4118,0.5797
2026,11,Hungarian Grand Prix,FP1,SAI,7,MEDIUM,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,STR,4,HARD,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,500.215,3.441,148.184,90.0,0.6364,0.2012
2026,11,Hungarian Grand Prix,FP1,STR,4,HARD,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,STR,4,HARD,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2012.615,0.24,10.133,152.0,0.0588,0.0
2026,11,Hungarian Grand Prix,FP1,STR,4,HARD,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2281.996,1.92,80.811,107.0,0.4,0.1713
2026,11,Hungarian Grand Prix,FP1,STR,4,HARD,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3408.19,2.24,103.444,117.0,0.4,0.2424
2026,11,Hungarian Grand Prix,FP1,STR,4,HARD,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3656.246,2.44,104.289,111.0,0.4444,0.3483
2026,11,Hungarian Grand Prix,FP1,STR,4,HARD,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3962.488,1.48,69.356,152.0,0.2353,0.7714
2026,11,Hungarian Grand Prix,FP1,STR,4,HARD,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,4021.166,0.28,10.656,137.0,0.0588,0.0
2026,11,Hungarian Grand Prix,FP1,VER,10,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,474.24,2.88,157.6,112.0,0.5238,0.0
2026,11,Hungarian Grand Prix,FP1,VER,10,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,VER,10,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,VER,10,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2284.273,1.52,67.567,120.0,0.2632,0.1959
2026,11,Hungarian Grand Prix,FP1,VER,10,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3399.42,2.0,102.822,128.0,0.4,0.222
2026,11,Hungarian Grand Prix,FP1,VER,10,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3669.781,1.84,80.822,117.0,0.3182,0.4242
2026,11,Hungarian Grand Prix,FP1,VER,10,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3938.972,1.44,71.9,159.0,0.3333,0.6652
2026,11,Hungarian Grand Prix,FP1,VER,10,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,VES,17,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,468.968,3.48,168.522,92.0,0.5652,0.0
2026,11,Hungarian Grand Prix,FP1,VES,17,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,VES,17,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,,0.0,0.0,,0.0,0.0
2026,11,Hungarian Grand Prix,FP1,VES,17,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2267.975,2.28,104.133,111.0,0.4091,0.1157
2026,11,Hungarian Grand Prix,FP1,VES,17,SOFT,,hungarian-grand-prix_corner_16,hungarian-grand-prix_corner_16,0.55,3375.185,2.44,125.9,118.0,0.5294,0.0643
2026,11,Hungarian Grand Prix,FP1,VES,17,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3649.047,2.52,108.711,112.0,0.4545,0.3303
2026,11,Hungarian Grand Prix,FP1,VES,17,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3925.941,2.36,108.567,137.0,0.3333,0.5832
2026,11,Hungarian Grand Prix,FP1,VES,17,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,4023.474,0.2,7.278,131.0,0.0625,0.0
2026,11,Hungarian Grand Prix,FP2,ALB,14,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,482.394,2.8,144.0,103.0,0.5556,0.213
2026,11,Hungarian Grand Prix,FP2,ALB,14,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1095.898,0.36,13.1,131.0,0.05,0.0
2026,11,Hungarian Grand Prix,FP2,ALB,14,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2268.559,2.2,97.233,111.0,0.4762,0.4391
